"","city","name","state","avgStars","ZipCode","Type","Median..","price"
"3810","Phoenix","Wendy's","AZ",2.44444444444444,85029,"American","44,852","1"
"3811","Phoenix","Samurai Sam's","AZ",3.73913043478261,85029,"Asian","44,852","1"
"3812","Phoenix","Church's Chicken","AZ",3.90909090909091,85029,"Other","44,852","1"
"3813","Phoenix","Subway","AZ",3.57142857142857,85029,"American","44,852","1"
"3814","Phoenix","Taco Bell","AZ",2.91666666666667,85029,"American","44,852","1"
"3815","Phoenix","La Parrilla Suiza","AZ",3.29824561403509,85029,"LAmerican","44,852","2"
"3816","Phoenix","Lenny's Burger Shop","AZ",4.10526315789474,85029,"American","44,852","1"
"3817","Phoenix","Shangri-La Chinese","AZ",3.85714285714286,85029,"Asian","44,852","2"
"3818","Phoenix","Captain Bill's Subs","AZ",3.82716049382716,85029,"Other","44,852","1"
"3819","Phoenix","Pizza Hut","AZ",3.2,85029,"European","44,852","1"
"3820","Phoenix","Jack in the Box","AZ",1.75,85031,"American","34,265","1"
"3821","Phoenix","Little Dragon Chinese Restaurant","AZ",4.10810810810811,85031,"Asian","34,265","2"
"3822","Phoenix","La Pupusa Loca","AZ",3.33333333333333,85031,"LAmerican","34,265","1"
"3823","Phoenix","La Salsita","AZ",2.88888888888889,85031,"Other","34,265","1"
"3824","Phoenix","May Garden Restaurant","AZ",3.96666666666667,85031,"Asian","34,265","1"
"3825","Phoenix","Golden Nugget Chinese Buffet","AZ",3.16666666666667,85031,"Asian","34,265","1"
"3826","Phoenix","Tokyo Express","AZ",3.41666666666667,85031,"Asian","34,265","1"
"3827","Phoenix","Mariscos Altata","AZ",3.5,85031,"LAmerican","34,265","2"
"3828","Phoenix","Burger King","AZ",2.2,85031,"American","34,265","1"
"3829","Phoenix","Denny's","AZ",2.42857142857143,85031,"Other","34,265","1"
"3830","Phoenix","McDonald's","AZ",1.5,85031,"American","34,265","1"
"3831","Phoenix","Sizzler","AZ",3,85031,"Other","34,265","2"
"3832","Phoenix","Wendy's","AZ",2.33333333333333,85031,"American","34,265","1"
"3833","Phoenix","Presto Pizza & Wings","AZ",4,85031,"European","34,265","2"
"3834","Phoenix","Long Wong's Hot Wings","AZ",3.5,85031,"Other","34,265","2"
"3835","Phoenix","Chinese Gourmet Buffet","AZ",2.25,85031,"Asian","34,265","1"
"3836","Phoenix","Tortas Paquime","AZ",4.26666666666667,85031,"LAmerican","34,265","1"
"3837","Phoenix","Long Wongs","AZ",1.69565217391304,85033,"Other","38,121","1"
"3838","Phoenix","Del Taco","AZ",3.25,85033,"LAmerican","38,121","1"
"3839","Phoenix","Genie G's","AZ",4.16216216216216,85033,"Other","38,121","1"
"3840","Phoenix","El Pollo Loco","AZ",3.11111111111111,85033,"American","38,121","1"
"3841","Phoenix","Canton Dragon","AZ",3.95652173913043,85033,"Asian","38,121","1"
"3842","Phoenix","Panda Express","AZ",2.44444444444444,85033,"Asian","38,121","1"
"3843","Phoenix","Sonic Drive-In","AZ",3.33333333333333,85033,"American","38,121","1"
"3844","Phoenix","Jack In the Box","AZ",1.6,85033,"American","38,121","1"
"3845","Mesa","Pizza Mart","AZ",4.25,85203,"European","54,171","1"
"3846","Phoenix","Lim's Chinese Restaurant","AZ",4.38461538461539,85033,"Asian","38,121","1"
"3847","Phoenix","Grandpa's Pizza","AZ",3.90909090909091,85033,"European","38,121","2"
"3848","Phoenix","Macayo's Mexican Restaurants","AZ",3.47368421052632,85033,"LAmerican","38,121","2"
"3849","Phoenix","Good China Restaurant","AZ",3.97777777777778,85033,"Asian","38,121","1"
"3850","Phoenix","Happy Food","AZ",4.26666666666667,85033,"Asian","38,121","1"
"3851","Phoenix","Mariscos Ensenada 4","AZ",2.16666666666667,85033,"Other","38,121","2"
"3852","Phoenix","Pizza Patron","AZ",3,85033,"European","38,121","1"
"3853","Phoenix","Rivas Mexican Food","AZ",2.2,85033,"LAmerican","38,121","2"
"3854","Phoenix","Papa John's Pizza","AZ",3.66666666666667,85033,"European","38,121",NA
"3855","Phoenix","Domino's Pizza","AZ",3,85035,"European","37,889",NA
"3856","Phoenix","Rice To You","AZ",3.82608695652174,85035,"Asian","37,889","1"
"3857","Phoenix","Waffle House","AZ",3.3,85035,"Other","37,889","1"
"3858","Phoenix","Crossroads Bar & Grill","AZ",3,85035,"Other","37,889",NA
"3859","Phoenix","Las Cazuelas Mexican Food Restaurant","AZ",3.92307692307692,85035,"LAmerican","37,889","1"
"3860","Phoenix","Burger King","AZ",2.33333333333333,85035,"American","37,889",NA
"3861","Phoenix","Sonic Drive-In","AZ",2.1,85035,"American","37,889","1"
"3862","Phoenix","El Pollo Loco","AZ",2.09090909090909,85035,"American","37,889","1"
"3863","Phoenix","Red Lobster","AZ",2.95454545454545,85035,"Other","37,889","2"
"3864","Phoenix","Texas Roadhouse","AZ",3.58888888888889,85035,"Other","37,889","2"
"3865","Phoenix","Church's Chicken","AZ",1.2,85035,"American","37,889","1"
"3866","Phoenix","Star Wok","AZ",3.88235294117647,85035,"Asian","37,889","2"
"3867","Phoenix","Subway","AZ",3.33333333333333,85035,"American","37,889","1"
"3868","Phoenix","Taco Bell","AZ",2.6,85035,"American","37,889",NA
"3869","Phoenix","Olive Garden Italian Restaurant","AZ",2.47916666666667,85035,"European","37,889","2"
"3870","Phoenix","Long John Silvers","AZ",3,85035,"Other","37,889","2"
"3871","Phoenix","Outback Steakhouse","AZ",2,85035,"Other","37,889","3"
"3872","Phoenix","Whataburger","AZ",4.44444444444444,85035,"American","37,889","1"
"3873","Phoenix","Papa John's Pizza","AZ",1.75,85035,"European","37,889",NA
"3874","Phoenix","McDonald's","AZ",1,85035,"American","37,889","1"
"3875","Phoenix","Jack in the Box","AZ",1.57142857142857,85037,"American","52,514","1"
"3876","Phoenix","Palermos Pizza","AZ",3.07142857142857,85037,"European","52,514","2"
"3877","Phoenix","Subway","AZ",1.4,85037,"American","52,514","1"
"3878","Phoenix","Sonic Drive-In","AZ",2.45454545454545,85031,"American","34,265","1"
"3879","Phoenix","Brother's Pizza","AZ",3.83333333333333,85037,"European","52,514","1"
"3880","Phoenix","Wong's Restaurant","AZ",3.93103448275862,85037,"Asian","52,514","2"
"3881","Phoenix","Ramiro's Mexican Food","AZ",4.28571428571429,85037,"LAmerican","52,514","1"
"3882","Phoenix","Marcia's Long Wong's","AZ",4.09090909090909,85041,"Asian","48,400","1"
"3883","Phoenix","Taco Feliz Mexican Food","AZ",3.76923076923077,85041,"LAmerican","48,400","1"
"3884","Phoenix","Vaqueros Carne Asada","AZ",3.12121212121212,85041,"LAmerican","48,400","1"
"3885","Phoenix","Carl's Jr","AZ",2.57142857142857,85043,"American","50,523","1"
"3886","Phoenix","Ralph's Snack Bar","AZ",3.93333333333333,85043,"Other","50,523","1"
"3887","Phoenix","Mother's","AZ",4.66666666666667,85043,"Other","50,523","2"
"3888","Phoenix","Samurai Sam's","AZ",3.33333333333333,85043,"Asian","50,523","1"
"3889","Phoenix","Waffle House","AZ",3.48387096774194,85043,"Other","50,523","1"
"3890","Phoenix","McDonald's","AZ",3.16666666666667,85043,"American","50,523","1"
"3891","Phoenix","Denny's","AZ",2.81818181818182,85043,"Other","50,523","2"
"3892","Phoenix","Domino's Pizza","AZ",2.33333333333333,85051,"European","44,120","3"
"3893","Phoenix","Taco Bell","AZ",3.8,85051,"American","44,120","1"
"3894","Phoenix","Great Wall Buffet Two Corporation","AZ",2.66666666666667,85051,"Asian","44,120","2"
"3895","Phoenix","Old Town Sarajevo","AZ",4.40116279069767,85051,"Other","44,120","1"
"3896","Phoenix","Romanelli's Deli & Bakery","AZ",4.49640287769784,85051,"Other","44,120","2"
"3897","Phoenix","Dunes Lounge","AZ",3,85051,"Other","44,120","1"
"3898","Phoenix","Lenny's Burger","AZ",4,85051,"American","44,120","1"
"3899","Phoenix","Alzohour Market","AZ",4.52631578947368,85051,"MiddleEastern","44,120","2"
"3900","Phoenix","Lai Lai Mongolian Bbq","AZ",3.42857142857143,85051,"Asian","44,120","1"
"3901","Phoenix","Papa John's Pizza","AZ",2,85051,"European","44,120","2"
"3902","Phoenix","Souper Salad Restaurant","AZ",3.3,85051,"Other","44,120","1"
"3903","Phoenix","The Place","AZ",2.84615384615385,85051,"Other","44,120","1"
"3904","Phoenix","New Tokyo Food Market","AZ",4.5,85051,"Asian","44,120","2"
"3905","Phoenix","Jack-In-the Box Drive Thru","AZ",3,85051,"American","44,120","1"
"3906","Phoenix","Il Primo Pizza & Wings","AZ",3,85017,"European","31,956","2"
"3907","Phoenix","The Golden Greek","AZ",4.21875,85051,"European","44,120","1"
"3908","Phoenix","Little Caesars Pizza","AZ",2.5,85051,"European","44,120","1"
"3909","Phoenix","Village Inn","AZ",4,85051,"Other","44,120","1"
"3910","Phoenix","Mi Pueblo","AZ",4.15957446808511,85051,"LAmerican","44,120","2"
"3911","Phoenix","Red Lobster","AZ",3.2972972972973,85051,"Other","44,120","2"
"3912","Phoenix","Schlotzsky's","AZ",3.33333333333333,85051,"American","44,120","1"
"3913","Phoenix","Peter Piper Pizza","AZ",2.94736842105263,85051,"European","44,120","2"
"3914","Phoenix","Olive Garden Italian Restaurant","AZ",3.28571428571429,85051,"European","44,120","2"
"3915","Phoenix","Sizzler","AZ",2.58620689655172,85051,"Other","44,120","2"
"3916","Phoenix","AJ's Mongolian BBQ","AZ",3.08695652173913,85051,"Asian","44,120","2"
"3917","Phoenix","Chuck E Cheese's","AZ",3.14285714285714,85051,"European","44,120","2"
"3918","Phoenix","Streets of New York","AZ",2.47826086956522,85051,"European","44,120","2"
"3919","Phoenix","Swensen's Grill &  Ice Cream Parlor","AZ",3.1,85051,"Other","44,120","2"
"3920","Phoenix","Mimi's Cafe","AZ",3.08163265306122,85051,"Other","44,120","2"
"3921","Phoenix","Wendy's","AZ",3.16666666666667,85053,"American","53,057","1"
"3922","Phoenix","Mi Comida Restaurante Latino","AZ",4.44508670520231,85053,"LAmerican","53,057","2"
"3923","Phoenix","Chen & Wok","AZ",3.54166666666667,85053,"Asian","53,057","1"
"3924","Phoenix","Casey Jones Grill","AZ",2.13636363636364,85053,"Other","53,057","1"
"3925","Phoenix","Santisi Brothers","AZ",3.84782608695652,85053,"European","53,057","2"
"3926","Phoenix","Applebee's","AZ",3.125,85053,"American","53,057","2"
"3927","Phoenix","Jack-In-the Box Drive Thru","AZ",4,85053,"American","53,057","1"
"3928","Phoenix","Hometown Buffet","AZ",2.2,85053,"Other","53,057","1"
"3929","Phoenix","Pong Pong","AZ",3.34146341463415,85053,"Asian","53,057","1"
"3930","Phoenix","Native New Yorker","AZ",2.75,85053,"Other","53,057","2"
"3931","Phoenix","Pizza by Napoli","AZ",4.14864864864865,85053,"European","53,057","1"
"3932","Phoenix","Carl's Jr 7081","AZ",2.14285714285714,85053,"Other","53,057","1"
"3933","Phoenix","King Gyros","AZ",4.47692307692308,85053,"European","53,057","1"
"3934","Phoenix","Del Taco","AZ",2.625,85053,"LAmerican","53,057","1"
"3935","Phoenix","Abacus Inn","AZ",3.91549295774648,85053,"Asian","53,057","1"
"3936","Phoenix","New Asian Kitchen","AZ",3.97402597402597,85053,"Asian","53,057","1"
"3937","Phoenix","McDonald's","AZ",2.41666666666667,85053,"American","53,057","1"
"3938","Phoenix","KFC","AZ",1.63636363636364,85053,"American","53,057","2"
"3939","Phoenix","Villa Deli","AZ",4.078125,85053,"European","53,057","1"
"3940","Phoenix","Bagel Gourmet","AZ",4.18604651162791,85053,"Other","53,057","1"
"3941","Phoenix","Taylor's Chowder House","AZ",3.12962962962963,85053,"Other","53,057","2"
"3942","Phoenix","Blimpie","AZ",3.4,85053,"Other","53,057","1"
"3943","Phoenix","Burger King","AZ",1.64285714285714,85053,"American","53,057","1"
"3944","Phoenix","Taco Bell","AZ",2.77777777777778,85053,"American","53,057","1"
"3945","Phoenix","The Good Egg","AZ",3.55,85053,"Other","53,057","2"
"3946","Phoenix","Denny's","AZ",2.55555555555556,85053,"Other","53,057","1"
"3947","Phoenix","Top Shelf Mexican Food & Cantina","AZ",3.06896551724138,85053,"LAmerican","53,057","2"
"3948","Phoenix","Dairy Queen","AZ",3,85033,"American","38,121",NA
"3949","Phoenix","Flaming Wok","AZ",4.6,85033,"Asian","38,121","1"
"3950","Phoenix","Ray's Pizza II","AZ",3,85085,"European","83,975","2"
"3951","Phoenix","Burger King","AZ",1.66666666666667,85085,"Other","83,975","1"
"3952","New River","Roadrunner Restaurant & Saloon","AZ",3.18367346938776,85087,"Other","83,522","2"
"3953","Mesa","Taco Bell","AZ",3,85201,"American","40,225","1"
"3954","Mesa","Sweet Cakes Café","AZ",3.81395348837209,85201,"Other","40,225","1"
"3955","Mesa","Rally's Hamburgers","AZ",1.75,85201,"American","40,225","1"
"3956","Mesa","Subway","AZ",2,85201,"American","40,225","1"
"3957","Mesa","Taqueria Cajeme","AZ",4.2,85201,"LAmerican","40,225","4"
"3958","Mesa","Filiberto's Mexican Food","AZ",3,85201,"LAmerican","40,225","1"
"3959","Mesa","McDonald's","AZ",1.8,85202,"American","45,509","1"
"3960","Mesa","Adrian's","AZ",4.8135593220339,85201,"LAmerican","40,225","1"
"3961","Mesa","La Salsita","AZ",3,85201,"American","40,225","1"
"3962","Mesa","RigaTony's","AZ",4.5,85201,"European","40,225","2"
"3963","Mesa","Sonic Drive-In","AZ",2.4,85201,"American","40,225","1"
"3964","Mesa","Cindy's Arizona Cafe","AZ",3.58,85201,"Other","40,225","1"
"3965","Mesa","Burrito Express","AZ",3.11290322580645,85201,"LAmerican","40,225","1"
"3966","Mesa","Royal Thai Grill","AZ",3.69090909090909,85201,"Asian","40,225","1"
"3967","Mesa","Pizza Hut","AZ",1,85201,"European","40,225","1"
"3968","Mesa","Los Picos Parrilla Restaurant","AZ",4.09459459459459,85201,"LAmerican","40,225","1"
"3969","Mesa","McDonald's","AZ",1.5,85201,"American","40,225","1"
"3970","Mesa","The Dirty Drummer","AZ",3.75,85201,"Other","40,225","1"
"3971","Mesa","Krazy Sub-Steve's","AZ",3.4,85201,"Other","40,225","1"
"3972","Mesa","Hong Kong Gourmet","AZ",4.5,85201,"Other","40,225","1"
"3973","Mesa","Inside The Bungalow","AZ",4,85201,"Other","40,225","1"
"3974","Mesa","Rolbertos Restaurante","AZ",4.57142857142857,85201,"LAmerican","40,225","1"
"3975","Mesa","Jack in the Box","AZ",4.2,85201,"American","40,225","1"
"3976","Scottsdale","Blue Adobe Grille","AZ",4.10552763819095,85259,"LAmerican","107,864","2"
"3977","Mesa","Autumn Moon Chinese Buffet","AZ",2.89473684210526,85201,"Asian","40,225","1"
"3978","Mesa","Pete's Fish & Chips","AZ",3.14285714285714,85201,"American","40,225","1"
"3979","Mesa","El Charro Restaurant & Cocktail Lounge","AZ",3.59210526315789,85201,"LAmerican","40,225","2"
"3980","Mesa","Rosa's Mexican Grill","AZ",3.80612244897959,85201,"LAmerican","40,225","2"
"3981","Mesa","Grandma's Kitchen","AZ",2.61764705882353,85201,"Other","40,225","1"
"3982","Mesa","KFC","AZ",2,85201,"American","40,225","2"
"3983","Mesa","Ned's Krazy Sub","AZ",3.86666666666667,85203,"Other","54,171","1"
"3984","Mesa","Jack in the Box","AZ",3.125,85203,"American","54,171","1"
"3985","Mesa","Outback Steakhouse","AZ",3.20512820512821,85203,"Other","54,171","2"
"3986","Mesa","Chuy's Mesquite Broiler","AZ",2.14285714285714,85203,"Other","54,171",NA
"3987","Mesa","Serrano's Mexican Restaurant","AZ",2.97368421052632,85203,"LAmerican","54,171","2"
"3988","Mesa","McDonald's","AZ",1.5,85203,"American","54,171","1"
"3989","Mesa","Taco Bell","AZ",3.5,85203,"American","54,171","1"
"3990","Mesa","Arby's","AZ",2.83333333333333,85203,"American","54,171","1"
"3991","Mesa","Hambone Sports Bar and Grill","AZ",3.94736842105263,85203,"Other","54,171","1"
"3992","Mesa","Barro's Pizza","AZ",4.40350877192982,85203,"European","54,171","1"
"3993","Mesa","LJ's Pizza Restaurant","AZ",4.05882352941176,85203,"European","54,171","1"
"3994","Mesa","Tacos El Grullo","AZ",4.2,85203,"LAmerican","54,171","1"
"3995","Mesa","China China Restaurant","AZ",3.96428571428571,85203,"Asian","54,171","2"
"3996","Mesa","Dairy Queen","AZ",3.5,85203,"American","54,171","1"
"3997","Mesa","Little Caesar's Pizza","AZ",4.5,85203,"American","54,171","1"
"3998","Mesa","Denny's","AZ",3,85203,"Other","54,171","1"
"3999","Mesa","Kwan's Sampan","AZ",3.21951219512195,85203,"Asian","54,171","1"
"4000","Mesa","Matta's Restaurant","AZ",3.875,85203,"LAmerican","54,171","1"
"4001","Mesa","Sonic","AZ",1.875,85203,"Other","54,171","1"
"4002","Mesa","Bill Johnson's Big Apple Restaurants","AZ",2.38461538461538,85203,"Other","54,171","1"
"4003","Mesa","Gyros Place","AZ",4.25531914893617,85205,"European","52,491","1"
"4004","Mesa","Arbys Restaurant Higley Rd","AZ",4.5,85205,"American","52,491",NA
"4005","Mesa","Rosati's Pizza","AZ",2.08695652173913,85205,"European","52,491","2"
"4006","Mesa","McDonald's","AZ",2.5,85205,"American","52,491","1"
"4007","Mesa","Alessia's Ristorante Italiano","AZ",4.29012345679012,85205,"European","52,491","2"
"4008","Mesa","China Palace","AZ",2.9375,85205,"Asian","52,491","1"
"4009","Mesa","The Duchess bar and Grille","AZ",4.75,85205,"Other","52,491","1"
"4010","Mesa","Schlotzky's Bakery Cafe","AZ",4,85205,"European","52,491","1"
"4011","Mesa","Bagel Nosh","AZ",3.27777777777778,85205,"Other","52,491","1"
"4012","Mesa","Sonic Drive-In","AZ",2.6,85205,"American","52,491","1"
"4013","Mesa","Bavarian Point Restaurant","AZ",3.37313432835821,85205,"European","52,491","2"
"4014","Mesa","Zur Kate","AZ",4.14130434782609,85205,"European","52,491","2"
"4015","Mesa","El Metate Mexican Food","AZ",3.77777777777778,85205,"LAmerican","52,491","1"
"4016","Mesa","Tao Yuan Chinese Restaurant","AZ",3.07142857142857,85205,"Asian","52,491","1"
"4017","Mesa","Los Betos Mexican Food","AZ",4,85205,"LAmerican","52,491","1"
"4018","Mesa","Little Mesa Cafe","AZ",3.33333333333333,85205,"Other","52,491","1"
"4019","Mesa","Wendy's","AZ",1.75,85205,"American","52,491","2"
"4020","Mesa","KFC","AZ",1.28571428571429,85205,"American","52,491","1"
"4021","Mesa","Filibertos","AZ",3.73684210526316,85205,"LAmerican","52,491","1"
"4022","Mesa","Midwestern Restaurant","AZ",2.8,85205,"Other","52,491","2"
"4023","Mesa","Midwestern Meats","AZ",3.76712328767123,85205,"Other","52,491","2"
"4024","Mesa","Taco Bell","AZ",2.5,85205,"American","52,491","1"
"4025","Mesa","Arby's","AZ",3.85714285714286,85205,"American","52,491","1"
"4026","Mesa","Applebee's","AZ",2.91666666666667,85205,"Other","52,491","2"
"4027","Mesa","Sushi Kee","AZ",3.97260273972603,85207,"Asian","74,388","2"
"4028","Mesa","The Grille","AZ",3.52173913043478,85207,"Other","74,388","2"
"4029","Mesa","Carbajal's Mexican Food","AZ",3.11111111111111,85207,"LAmerican","74,388","2"
"4030","Mesa","Steve's Krazy Sub","AZ",3.95238095238095,85207,"Other","74,388","1"
"4031","Mesa","McDonald's","AZ",2.33333333333333,85207,"American","74,388","1"
"4032","Mesa","The Little Kitchen","AZ",3.46153846153846,85207,"Other","74,388","1"
"4033","Mesa","Village Inn","AZ",3.55555555555556,85207,"Other","74,388","1"
"4034","Mesa","KFC","AZ",2.16666666666667,85207,"American","74,388","4"
"4035","Mesa","Burger King","AZ",1,85207,"American","74,388","1"
"4036","Mesa","Pizza Hut","AZ",2.2,85207,"European","74,388","1"
"4037","Mesa","Mikey's Family Restaurant","AZ",3.90909090909091,85207,"Other","74,388","1"
