"","name","city","attributes","stars"," Accepts Credit Cards"," Ambience: romantic"," Attire"," background_music"," breakfast"," brunch"," BYOB"," casual"," Caters"," classy"," Coat Check"," Delivery"," dinner"," divey"," Good For Dancing"," Good For Groups"," Good for Kids"," Good For: dessert"," Happy Hour"," Has TV"," hipster"," intimate"," jukebox"," karaoke"," latenight"," live"," lot"," lunch"," Music: dj"," Noise Level"," Outdoor Seating"," Parking: garage"," Price Range"," Smoking"," street"," Take-out"," Takes Reservations"," touristy"," trendy"," upscale"," valet"," validated"," video"," Waiter Service"," Wheelchair Accessible"," Wi-Fi"
"2365","Taqueria Allende","Charlotte","Alcohol: none, Takes Reservations: False, Outdoor Seating: False, Parking: garage: False, street: False, validated: False, lot: False, valet: False, Accepts Credit Cards: True, Good For Groups: False, Price Range: 1",3.57142857142857,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,"False","False","1",NA,"False",NA,"False",NA,NA,NA,"False","False",NA,NA,NA,NA
"2366","Taqueria Cajeme","Mesa","Take-out: True, Alcohol: full_bar, Attire: casual, Delivery: False, Has TV: True, Outdoor Seating: False, Takes Reservations: False, Accepts Credit Cards: True, Good for Kids: True, Good For Groups: True, Price Range: 4",4.2,"True",NA,"casual",NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"True","True",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"4",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2367","Taqueria El Fundador","Phoenix","Take-out: True, Accepts Credit Cards: True, Price Range: 1, Outdoor Seating: True, Caters: True, Noise Level: average, Parking: garage: False, street: True, validated: False, lot: True, valet: False, Good For Groups: True, Delivery: False, Dogs Allowed: False, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: True, dinner: False, breakfast: False, brunch: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True, Waiter Service: False, Wi-Fi: free, Good for Kids: True, Alcohol: none, Wheelchair Accessible: True",3.84848484848485,"True","False","casual",NA,"False","False","True","True","False",NA,"False","False","False","False",NA,"True","True","False",NA,"True","False","False",NA,NA,"False",NA,"True","True",NA,"average","True","False","1",NA,"True",NA,"False","False","False","False","False","False",NA,"False","True","free"
"2368","Taqueria Guadalajara","Charlotte","Take-out: True, Accepts Credit Cards: True, Price Range: 1, Outdoor Seating: False, Noise Level: average, Parking: garage: False, street: False, validated: False, lot: False, valet: False, Delivery: False, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: False, dinner: False, breakfast: False, brunch: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: False, Waiter Service: True, Wi-Fi: no, Good for Kids: True, Alcohol: beer_and_wine",3.33333333333333,"True","False","casual",NA,"False","False","False",NA,"False",NA,"False","False","False",NA,NA,NA,"True","False",NA,"True","False","False",NA,NA,"False",NA,"False","False",NA,"average","False","False","1",NA,"False",NA,"False","False","False","False","False","False",NA,"True",NA,"no"
"2369","Taqueria La Unica","Charlotte","Take-out: True, Price Range: 1, Outdoor Seating: True, Noise Level: average, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Delivery: False, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: False, dinner: False, breakfast: False, brunch: False, Takes Reservations: True, Ambience: romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False, Waiter Service: True, Accepts Credit Cards: True, Good for Kids: True, Good For Groups: True, Alcohol: full_bar",2.9,"True","False","casual",NA,"False","False","False",NA,"False",NA,"False","False","False",NA,NA,"True","True","False",NA,"True","False","False",NA,NA,"False",NA,"True","False",NA,"average","True","False","1",NA,"False",NA,"True","False","False","False","False","False",NA,"True",NA,NA
"2370","Taqueria Mexico","Charlotte","Take-out: True, Accepts Credit Cards: True, Price Range: 1, Outdoor Seating: False, Caters: False, Noise Level: average, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Good For Groups: True, Delivery: False, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: False, dinner: True, breakfast: False, brunch: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True, Waiter Service: True, Wi-Fi: no, Good for Kids: True, Alcohol: beer_and_wine, Wheelchair Accessible: True",4.15686274509804,"True","False","casual",NA,"False","False","True","False","False",NA,"False","True","False",NA,NA,"True","True","False",NA,"True","False","False",NA,NA,"False",NA,"True","False",NA,"average","False","False","1",NA,"False",NA,"False","False","False","False","False","False",NA,"True","True","no"
"2371","Taquitos Jalisco","Mesa","Take-out: True, Accepts Credit Cards: True, Price Range: 1, Outdoor Seating: False, Caters: True, Noise Level: average, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Delivery: False, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: True, dinner: False, breakfast: False, brunch: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, classy: False, hipster: False, divey: True, touristy: False, trendy: False, upscale: False, casual: False, Waiter Service: False, Wi-Fi: no, Good for Kids: True, Good For Groups: True, Alcohol: none",4.26666666666667,"True","False","casual",NA,"False","False","False","True","False",NA,"False","False","True",NA,NA,"True","True","False",NA,"True","False","False",NA,NA,"False",NA,"True","True",NA,"average","False","False","1",NA,"False",NA,"False","False","False","False","False","False",NA,"False",NA,"no"
"2372","Taste of Chicago","Scottsdale","Take-out: True, Accepts Credit Cards: True, Price Range: 1, Outdoor Seating: True, Caters: False, Noise Level: quiet, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Good For Groups: True, Delivery: False, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: True, dinner: False, breakfast: False, brunch: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True, Waiter Service: False, Wi-Fi: no, Good for Kids: True, Alcohol: none, Wheelchair Accessible: True",3.43478260869565,"True","False","casual",NA,"False","False","True","False","False",NA,"False","False","False",NA,NA,"True","True","False",NA,"True","False","False",NA,NA,"False",NA,"True","True",NA,"quiet","True","False","1",NA,"False",NA,"False","False","False","False","False","False",NA,"False","True","no"
"2373","Taste of China","Monona","Take-out: True, Accepts Credit Cards: True, Price Range: 1, Outdoor Seating: False, Noise Level: quiet, Parking: garage: False, street: False, validated: False, lot: False, valet: False, Delivery: True, Attire: casual, Has TV: False, Good For: dessert: False, latenight: False, lunch: False, dinner: True, breakfast: False, brunch: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: False, Waiter Service: False, Wi-Fi: no, Good for Kids: True, Good For Groups: True, Alcohol: none",3.07692307692308,"True","False","casual",NA,"False","False","False",NA,"False",NA,"True","True","False",NA,NA,"True","True","False",NA,"False","False","False",NA,NA,"False",NA,"False","False",NA,"quiet","False","False","1",NA,"False",NA,"False","False","False","False","False","False",NA,"False",NA,"no"
"2374","Taste of India","Pittsburgh","Take-out: True, Accepts Credit Cards: True, Price Range: 2, Outdoor Seating: False, Noise Level: quiet, Parking: garage: False, street: True, validated: False, lot: False, valet: False, Good For Groups: True, Delivery: False, Dogs Allowed: False, Attire: casual, Has TV: False, Good For: dessert: False, latenight: False, lunch: False, dinner: True, breakfast: False, brunch: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True, Waiter Service: True, Wi-Fi: free, Good for Kids: True, Alcohol: full_bar, Wheelchair Accessible: False",3.71134020618557,"True","False","casual",NA,"False","False","True",NA,"False",NA,"False","True","False","False",NA,"True","True","False",NA,"False","False","False",NA,NA,"False",NA,"False","False",NA,"quiet","False","False","2",NA,"True",NA,"False","False","False","False","False","False",NA,"True","False","free"
"2375","Tasty Chinese Restaurant","Pittsburgh","Take-out: True, Accepts Credit Cards: True, Price Range: 1, Outdoor Seating: False, Caters: True, Noise Level: quiet, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Delivery: True, Attire: casual, Has TV: False, Good For: dessert: False, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, casual: False, Waiter Service: True, Wi-Fi: no, Good for Kids: True, Good For Groups: True, Alcohol: none",2.66666666666667,"True","False","casual",NA,"False","False","False","True","False",NA,"True","False","False",NA,NA,"True","True","False",NA,"False","False","False",NA,NA,"False",NA,"True","True",NA,"quiet","False","False","1",NA,"False",NA,"False","False","False",NA,"False","False",NA,"True",NA,"no"
"2376","Tasty Kabob","Tempe","Alcohol: full_bar, Noise Level: quiet, Has TV: True, Attire: casual, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True, Good for Kids: True, Price Range: 2, Delivery: False, Caters: True, BYOB: False, Corkage: False, Accepts Credit Cards: True, BYOB/Corkage: no, Take-out: True, Wheelchair Accessible: True, Outdoor Seating: True, Takes Reservations: True, Waiter Service: True, Wi-Fi: free, Good For: dessert: False, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Good For Groups: True",4.00980392156863,"True","False","casual",NA,"False","False","True","True","False",NA,"False","False","False",NA,NA,"True","True","False",NA,"True","False","False",NA,NA,"False",NA,"True","True",NA,"quiet","True","False","2",NA,"False","True","True","False","False","False","False","False",NA,"True","True","free"
"2377","Tatsis Restaurant","Charlotte","",3.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2378","Tavern On The Tracks","Charlotte","Take-out: True, Accepts Credit Cards: True, Price Range: 2, Outdoor Seating: True, Caters: False, Noise Level: average, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Good For Groups: True, Delivery: False, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True, Waiter Service: True, Wi-Fi: no, Good for Kids: False, Alcohol: full_bar, Wheelchair Accessible: True",3.29473684210526,"True","False","casual",NA,"False","False","True","False","False",NA,"False","False","False",NA,NA,"True","False","False",NA,"True","False","False",NA,NA,"False",NA,"True","True",NA,"average","True","False","2",NA,"False",NA,"False","False","False","False","False","False",NA,"True","True","no"
"2379","Taylor's Cafe","Phoenix","Take-out: True, Accepts Credit Cards: True, Price Range: 2, Outdoor Seating: True, Noise Level: average, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Alcohol: none, Good For Groups: True, Delivery: True, Attire: casual, Has TV: False, Good For: dessert: False, latenight: False, lunch: True, dinner: False, breakfast: True, brunch: True, Takes Reservations: True, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True, Waiter Service: True, Wi-Fi: free, Good for Kids: True, BYOB/Corkage: no, Wheelchair Accessible: True",3.30434782608696,"True","False","casual",NA,"True","True","True",NA,"False",NA,"True","False","False",NA,NA,"True","True","False",NA,"False","False","False",NA,NA,"False",NA,"True","True",NA,"average","True","False","2",NA,"False",NA,"True","False","False","False","False","False",NA,"True","True","free"
